bench,mode,api,iface,op,size_bytes,blocks,threads,repeats,total_bytes,host_ms,host_wall_ns,gbps_host,gbps_host_wall,dev_cycles,bytes_per_cycle,clk_khz,clk_eff_khz_from_host,gbps_dev
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,1048576,16,512,1024,1073741824,50.150333,51488216,21.410462,20.854128,44926124,23.900166059,1073741,895829.019,25.662588
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,1048576,32,128,1024,1073741824,49.550076,50606335,21.669832,21.217538,46593062,23.045101093,1073741,940322.724,24.744470
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,1048576,32,256,1024,1073741824,49.648346,50473672,21.626941,21.273305,43858064,24.482198393,1073741,883374.122,26.287540
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,1048576,32,512,1024,1073741824,49.576210,49607755,21.658409,21.644636,43039388,24.947887828,1073741,868145.991,26.787570
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,1048576,64,128,1024,1073741824,56.535053,58334506,18.992497,18.406633,52105578,20.607041803,1073741,921650.817,22.126626
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,1048576,64,256,1024,1073741824,52.290684,53414365,20.534094,20.102117,43999076,24.403735751,1073741,841432.409,26.203292
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,1048576,64,512,1024,1073741824,63.141800,64666958,17.005246,16.604180,51470490,20.861309539,1073741,815157.155,22.399643
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,4,128,1024,1073741824,383.078552,383972450,2.802929,2.796403,379484730,2.829473070,1073741,990618.576,3.038121
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,4,256,1024,1073741824,197.020462,197804807,5.449900,5.428290,190707308,5.630312940,1073741,967956.861,6.045498
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,4,512,1024,1073741824,101.377312,102220727,10.591540,10.504150,96955644,11.074567500,1073741,956384.051,11.891217
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,8,128,1024,1073741824,193.359604,194171856,5.553082,5.529853,190246762,5.643942702,1073741,983901.281,6.060133
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,8,256,1024,1073741824,97.024666,97054171,11.066689,11.063325,95589058,11.232894711,1073741,985203.682,12.061220
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,8,512,1024,1073741824,62.416126,62448255,17.202955,17.194105,57882226,18.550458374,1073741,927360.115,19.918388
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,16,128,1024,1073741824,99.277122,99807959,10.815602,10.758078,95342776,11.261910645,1073741,960370.059,12.092375
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,16,256,1024,1073741824,63.125896,64174873,17.009530,16.731499,59586820,18.019787329,1073741,943936.219,19.348584
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,16,512,1024,1073741824,61.165344,61196809,17.554742,17.545716,57588724,18.645001129,1073741,941525.380,20.019902
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,32,128,1024,1073741824,63.009220,63081088,17.041027,17.021612,59359666,18.088744367,1073741,942079.046,19.422626
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,32,256,1024,1073741824,64.652382,66501877,16.607924,16.146038,59851350,17.940143773,1073741,925740.835,19.263068
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,32,512,1024,1073741824,68.826393,69602056,15.600728,15.426869,60132506,17.856262701,1073741,873683.819,19.173001
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,64,128,1024,1073741824,61.830246,61861932,17.365964,17.357069,58529598,18.345279323,1073741,946617.583,19.698079
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,64,256,1024,1073741824,64.961365,64993966,16.528930,16.520639,59249082,18.122505662,1073741,912066.460,19.458877
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,1048576,64,512,1024,1073741824,71.612526,72817190,14.993771,14.745719,61153648,17.558099298,1073741,853951.836,18.852851
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,4,128,32,1073741824,170.730667,171522052,6.289098,6.260080,167332112,6.416830644,1073741,980094.056,6.890014
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,4,256,32,1073741824,86.773209,87866799,12.374117,12.220109,83818264,12.810356273,1073741,965946.348,13.755005
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,4,512,32,1073741824,47.403412,48222102,22.651151,22.266591,44333710,24.219534616,1073741,935243.018,26.005507
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,8,128,32,1073741824,83.243942,84099969,12.898738,12.767446,82393854,13.031819388,1073741,989787.987,13.992799
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,8,256,32,1073741824,48.820332,49641783,21.993743,21.629800,45276614,23.715152904,1073741,927413.079,25.463932
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,8,512,32,1073741824,46.508595,47991627,23.086955,22.373524,42749552,25.117031028,1073741,919175.315,26.969186
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,16,128,32,1073741824,48.921440,50206664,21.948287,21.386440,46511472,23.085526599,1073741,950737.997,24.787876
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,16,256,32,1073741824,47.554699,48939910,22.579090,21.940004,43342348,24.773503826,1073741,911420.931,26.600327
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,16,512,32,1073741824,54.868320,55835694,19.569431,19.230384,48444766,22.164248332,1073741,882927.810,23.798662
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,32,128,32,1073741824,45.522045,46308621,23.587293,23.186651,43849926,24.486741984,1073741,963267.926,26.292419
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,32,256,32,1073741824,53.498482,54622368,20.070510,19.657548,47737222,22.492758879,1073741,892309.846,24.151397
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,32,512,32,1073741824,53.950603,54752472,19.902313,19.610837,45515310,23.590783497,1073741,843647.838,25.330391
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,64,128,32,1073741824,48.021648,49012047,22.359537,21.907712,41662074,25.772644540,1073741,867568.594,27.673145
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,64,256,32,1073741824,49.565506,49597120,21.663086,21.649278,43808882,24.509683310,1073741,883858.263,26.317052
ptshmem_perf_matrix_device,dev_put,device,blocking,put,33554432,64,512,32,1073741824,58.305225,58338451,18.415876,18.405388,47689832,22.515110223,1073741,817934.099,24.175397
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,4,128,32,1073741824,166.976715,167002832,6.430488,6.429483,164722702,6.518481126,1073741,986501.033,6.999160
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,4,256,32,1073741824,87.072441,88364767,12.331592,12.151244,83888144,12.799685066,1073741,963429.335,13.743547
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,4,512,32,1073741824,47.389740,47424451,22.657685,22.641102,44236378,24.272824145,1073741,933458.973,26.062726
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,8,128,32,1073741824,86.788834,87650812,12.371889,12.250221,82810672,12.966225223,1073741,954162.748,13.922368
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,8,256,32,1073741824,46.433395,48171918,23.124344,22.289788,44076906,24.360644189,1073741,949250.117,26.157022
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,8,512,32,1073741824,46.818695,47074643,22.934040,22.809346,42950530,24.999501147,1073741,917379.904,26.842989
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,16,128,32,1073741824,47.178211,47212802,22.759274,22.742599,46013582,23.335323557,1073741,975314.257,25.056094
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,16,256,32,1073741824,48.064854,49035506,22.339438,21.897231,43317454,24.787740849,1073741,901229.291,26.615614
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,16,512,32,1073741824,52.411880,53741050,20.486611,19.979919,46887004,22.900627730,1073741,894587.326,24.589343
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,32,128,32,1073741824,45.397041,46150809,23.652242,23.265937,43590624,24.632403152,1073741,960208.479,26.448821
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,32,256,32,1073741824,48.681396,48715258,22.056512,22.041181,42722692,25.132822248,1073741,877597.914,26.986142
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,32,512,32,1073741824,53.219299,53595554,20.175798,20.034159,45395986,23.652792209,1073741,852998.566,25.396973
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,64,128,32,1073741824,49.620770,50738620,21.638960,21.162220,44537820,24.108540202,1073741,897564.073,25.886328
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,64,256,32,1073741824,52.574764,54110129,20.423141,19.843638,45272428,23.717345666,1073741,861105.678,25.466286
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,33554432,64,512,32,1073741824,60.621475,61430659,17.712235,17.478924,48344556,22.210191030,1073741,797482.341,23.847993
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,4,128,32,1073741824,381.064423,381847203,2.817744,2.811967,379455402,2.829691759,1073741,995777.563,3.038356
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,4,256,32,1073741824,193.565643,194610388,5.547172,5.517392,191146990,5.617361927,1073741,987504.739,6.031592
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,4,512,32,1073741824,100.632698,100662981,10.669910,10.666700,96758356,11.097148281,1073741,961500.167,11.915463
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,8,128,32,1073741824,192.826401,192852735,5.568438,5.567677,190185642,5.645756497,1073741,986304.994,6.062080
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,8,256,32,1073741824,100.396622,101380993,10.695000,10.591155,95487836,11.244802155,1073741,951106.067,12.074005
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,8,512,32,1073741824,60.463234,61598122,17.758591,17.431405,57925872,18.536480970,1073741,958034.631,19.903380
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,16,128,32,1073741824,99.464554,99697507,10.795221,10.769997,96308744,11.148954699,1073741,968272.015,11.971090
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,16,256,32,1073741824,60.319004,60353914,17.801054,17.790757,58336154,18.406112683,1073741,967127.275,19.763398
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,16,512,32,1073741824,61.177738,61209758,17.551185,17.542004,57594518,18.643125445,1073741,941429.345,20.017888
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,32,128,32,1073741824,63.086914,64455913,17.020040,16.658547,58752648,18.275632853,1073741,931296.908,19.623296
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,32,256,32,1073741824,64.396393,65489342,16.673944,16.395673,58844038,18.247249178,1073741,913778.481,19.592820
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,32,512,32,1073741824,69.661438,70533507,15.413719,15.223145,60220626,17.830133881,1073741,864475.781,19.144946
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,64,128,32,1073741824,65.555252,66661506,16.379188,16.107374,60157126,17.848954819,1073741,917655.323,19.165155
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,64,256,32,1073741824,65.459419,65490249,16.403168,16.395446,59771860,17.964002191,1073741,913113.203,19.288686
ptshmem_perf_matrix_device,dev_get,device,blocking,get,33554432,64,512,32,1073741824,77.429710,77511302,13.867310,13.852713,65103058,16.492955277,1073741,840802.034,17.709162
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,4,128,32,1073741824,381.869507,382239534,2.811803,2.809081,379416688,2.829980488,1073741,993576.814,3.038666
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,4,256,32,1073741824,193.943420,195049814,5.536366,5.504962,191133538,5.617757277,1073741,985511.845,6.032016
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,4,512,32,1073741824,99.776947,101281585,10.761422,10.601550,96710574,11.102631073,1073741,969267.721,11.921350
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,8,128,32,1073741824,190.733643,191767954,5.629536,5.599172,189716310,5.659723321,1073741,994666.213,6.077077
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,8,256,32,1073741824,99.546783,100499802,10.786304,10.684019,96495952,11.127325051,1073741,969352.787,11.947865
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,8,512,32,1073741824,60.402157,60436266,17.776548,17.766515,57894920,18.546391013,1073741,958490.939,19.914020
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,16,128,32,1073741824,98.401604,99141674,10.911833,10.830378,95505674,11.242701915,1073741,970570.300,12.071750
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,16,256,32,1073741824,64.037468,65475042,16.767400,16.399254,59675174,17.993107553,1073741,931879.037,19.319937
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,16,512,32,1073741824,62.888916,63027344,17.073626,17.036127,57495350,18.675281114,1073741,914236.620,20.052415
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,32,128,32,1073741824,60.166855,61216582,17.846069,17.540049,58353780,18.400553040,1073741,969865.886,19.757428
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,32,256,32,1073741824,61.053535,61085980,17.586890,17.577549,57637176,18.629327433,1073741,944043.217,20.003073
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,32,512,32,1073741824,69.986954,70736414,15.342028,15.179478,61707846,17.400410055,1073741,881704.985,18.683534
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,64,128,32,1073741824,63.541924,63572274,16.898164,16.890096,58352478,18.400963606,1073741,918330.368,19.757869
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,64,256,32,1073741824,69.109894,70171762,15.536731,15.301623,61563884,17.441099460,1073741,890811.440,18.727224
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,33554432,64,512,32,1073741824,76.483551,77248259,14.038859,13.899884,64491104,16.649456396,1073741,843202.272,17.877204
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,4,128,32,1073741824,166.972031,167044079,6.430669,6.427895,164660990,6.520924136,1073741,986159.115,7.001784
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,4,256,32,1073741824,86.276772,87294295,12.445318,12.300252,83832068,12.808246887,1073741,971664.406,13.752740
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,4,512,32,1073741824,44.791168,45743890,23.972177,23.472901,43316056,24.788540859,1073741,967066.896,26.616473
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,8,128,32,1073741824,85.027397,86236852,12.628186,12.451079,82743192,12.976799638,1073741,973135.657,13.933722
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,8,256,32,1073741824,46.985821,48031308,22.852465,22.355040,43975054,24.417066640,1073741,935921.801,26.217606
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,8,512,32,1073741824,62.228088,62985942,17.254938,17.047325,57741418,18.595695450,1073741,927899.595,19.966961
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,16,128,32,1073741824,49.410534,50421646,21.731031,21.295255,46860798,22.913434466,1073741,948396.917,24.603094
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,16,256,32,1073741824,43.522217,44340195,24.671120,24.215992,41557954,25.837215759,1073741,954867.584,27.742478
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,16,512,32,1073741824,52.655411,53482243,20.391861,20.076604,46957296,22.866346989,1073741,891784.820,24.552534
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,32,128,32,1073741824,45.975029,46005677,23.354892,23.339333,44165964,24.311522420,1073741,960651.140,26.104278
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,32,256,32,1073741824,55.717201,56877400,19.271281,18.878181,50802904,21.135441864,1073741,911799.281,22.693990
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,32,512,32,1073741824,52.963840,53906909,20.273111,19.918445,43797614,24.515989022,1073741,826934.256,26.323823
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,64,128,32,1073741824,48.324409,49347481,22.219450,21.758797,43306492,24.794015271,1073741,896161.846,26.622351
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,64,256,32,1073741824,52.959724,53713956,20.274687,19.989997,44813298,23.960339273,1073741,846176.948,25.727199
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,33554432,64,512,32,1073741824,58.157742,58190283,18.462578,18.452253,47538036,22.587004310,1073741,817398.247,24.252593
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,4,128,32,1073741824,381.579742,382684730,2.813938,2.805813,379372466,2.830310368,1073741,994215.426,3.039020
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,4,256,32,1073741824,193.836365,194568473,5.539424,5.518581,190586304,5.633887648,1073741,983232.967,6.049336
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,4,512,32,1073741824,100.168289,100199071,10.719379,10.716086,96828302,11.089132018,1073741,966656.242,11.906856
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,8,128,32,1073741824,192.619003,193486709,5.574433,5.549435,190050208,5.649779789,1073741,986663.853,6.066400
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,8,256,32,1073741824,96.912323,97760594,11.079518,10.983381,95465838,11.247393272,1073741,985074.292,12.076787
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,8,512,32,1073741824,63.863129,64644484,16.813173,16.609953,59298462,18.107414388,1073741,928524.224,19.442673
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,16,128,32,1073741824,98.507484,98685349,10.900104,10.880458,96250822,11.155663938,1073741,977091.462,11.978294
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,16,256,32,1073741824,60.254162,60285709,17.820210,17.810885,58278834,18.424215968,1073741,967216.740,19.782836
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,16,512,32,1073741824,65.263367,66111755,16.452443,16.241315,60941448,17.619237141,1073741,933777.264,18.918497
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,32,128,32,1073741824,60.724609,60755104,17.682153,17.673278,58936288,18.218687678,1073741,970550.303,19.562152
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,32,256,32,1073741824,63.042061,63723618,17.032150,16.849982,59816518,17.950590571,1073741,948835.066,19.274285
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,32,512,32,1073741824,65.952927,65983635,16.280427,16.272850,59316528,18.101899423,1073741,899376.738,19.436752
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,64,128,32,1073741824,61.778210,61808942,17.380591,17.371950,58506806,18.352425938,1073741,947045.994,19.705752
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,64,256,32,1073741824,64.984428,65015860,16.523063,16.515075,59274506,18.114732563,1073741,912133.990,19.450531
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,33554432,64,512,32,1073741824,75.333755,75515352,14.253130,14.218855,63103816,17.015481663,1073741,837656.580,18.270220
